P,Pt,Q,Qt,S,St,day_of_week,month
0.5625618516325008,0.6262024341234989,0.6920106558869616,0.5662202380952381,0.6542363373970644,0.6083486250606907,0.6666666666666666,0.09090909090909091
0.5797112316833195,0.6403927652202984,0.6502879982549136,0.5146329365079365,0.6637151506084777,0.6215484162659655,0.8333333333333333,0.09090909090909091
0.5269362665494908,0.599010241871005,0.5945901162668285,0.43005952380952384,0.6260759652130936,0.5789143242982744,1.0,0.09090909090909091
0.5450419296850357,0.6140548507775906,0.566519574500948,0.4005999260950617,0.6388480409788136,0.5937406320911176,0.0,0.09090909090909091
0.44776474409185557,0.5373524213264518,0.506030603326618,0.3179563492063492,0.5661644786710394,0.516024104144545,0.16666666666666666,0.09090909090909091
0.43834228072521625,0.5371147273382307,0.4724823025172208,0.27827380952380953,0.5560051965011239,0.513976286069708,0.3333333333333333,0.09090909090909091
0.3665891332174312,0.4682785483494003,0.4176024533156245,0.18675595238095233,0.49995455055750004,0.4429934836443336,0.5,0.09090909090909091
0.47511844945838017,0.5559163218065197,0.5592057199695094,0.388640873015873,0.5887572418984951,0.5381059978430888,0.6666666666666666,0.09090909090909091
0.5270446860134115,0.5927113511831459,0.6112552951506991,0.4595734126984127,0.6311671712858329,0.5780014415420217,0.8333333333333333,0.09090909090909091
0.4703366511112073,0.5544083189344131,0.6055540835564229,0.4570398834639341,0.5850339769591256,0.536143440456742,1.0,0.09090909090909091
0.7571609384253863,0.7826763865694487,0.7160739561026546,0.5947420634920635,0.8076608228843055,0.7724701411307604,0.0,0.09090909090909091
0.6507689662419043,0.70383329067651,0.749995447051873,0.6574900793650794,0.7270595732010448,0.6928272887744487,0.16666666666666666,0.09090909090909091
0.5839711136159562,0.6450753367882541,0.6249916778172503,0.4823908730158729,0.6748693947917291,0.631146021460081,0.3333333333333333,0.09090909090909091
0.41648453470378083,0.5078070585905691,0.5378502874083617,0.3484623015873015,0.5479455192097442,0.49463304063992225,0.5,0.09090909090909091
0.5925448484037978,0.6506373761126278,0.7019016873527917,0.570436507936508,0.6842090550856419,0.6394359837871321,0.6666666666666666,0.1818181818181818
0.6116763464073516,0.667537418675148,0.6243079934810973,0.47470238095238093,0.689145066483635,0.6477259461141831,0.8333333333333333,0.1818181818181818
0.5730556139311846,0.6361618122299629,0.6868486898729501,0.5687003968253967,0.6673849823764514,0.6228067141191785,1.0,0.1818181818181818
0.36549443096498097,0.47075056582689967,0.4799102790602287,0.279265873015873,0.5026682189808243,0.4495316979796566,0.0,0.1818181818181818
0.34337686032516285,0.4469098588083234,0.5090131389240716,0.3206845238095237,0.4881765431622886,0.42759783932266743,0.16666666666666666,0.1818181818181818
0.7076514529163402,0.7472362129256828,0.7223554925361306,0.6197916666666666,0.7661145369393647,0.7319578847586837,0.3333333333333333,0.1818181818181818
0.49828230752507124,0.5674544092246244,0.5091920434427466,0.32191832429174194,0.602258772480966,0.544838156821461,0.5,0.1818181818181818
0.6773589591731464,0.7284346184573938,0.7032571139406235,0.5863095238095238,0.7439713159789018,0.7130093994397099,0.6666666666666666,0.1818181818181818
0.4112823109107235,0.5041228017731421,0.5118284853388854,0.31175595238095233,0.5432139469505993,0.48866229396389144,0.8333333333333333,0.1818181818181818
0.58450631848826,0.6937376721242607,0.6668400551419329,0.58128095458707,0.6735204493696209,0.6822036570622994,1.0,0.1818181818181818
0.624651338287832,0.6780197235556985,0.7253111584435172,0.6185515873015873,0.7023313909393427,0.6610244273471607,0.0,0.1818181818181818
0.57257130848442,0.6299817685362142,0.6237885128064656,0.4766865079365079,0.6645437260234082,0.6146154418198304,0.16666666666666666,0.1818181818181818
0.5855974055747664,0.6447425652047446,0.6351633482682263,0.48288690476190477,0.6706959264590748,0.6254219998533076,0.3333333333333333,0.1818181818181818
0.5007226372198765,0.575003149060674,0.6333272527803042,0.48635912698412687,0.609595484560252,0.5584854885637558,0.5,0.1818181818181818
0.5216944003973789,0.6005077139967979,0.6192953035230143,0.4613095238095237,0.6205710310290722,0.5796544995060469,0.6666666666666666,0.1818181818181818
0.4723888581090116,0.5504731294762565,0.6324644371770368,0.4868551587301587,0.5838756978623119,0.5285824101697504,0.8333333333333333,0.1818181818181818
0.3641948302542842,0.4657352226754345,0.5453260322892667,0.35887896825396826,0.502621959029698,0.4450413017191706,1.0,0.1818181818181818
0.33489482834380907,0.43949380637582514,0.4979368555741684,0.29761904761904756,0.47841158976931214,0.41647053869915546,0.0,0.1818181818181818
0.3223296333798215,0.4165801059113111,0.42914447796002514,0.2041170634920635,0.4726324534556312,0.3972506558039985,0.16666666666666666,0.1818181818181818
0.726857937068949,0.7638747921011597,0.8076966137105202,0.7289186507936508,0.7826028519387681,0.7496233997175186,0.3333333333333333,0.1818181818181818
0.4019147737042202,0.49623136136420154,0.5388773066731505,0.3504464285714285,0.528660715551936,0.47341468468377984,0.5,0.1818181818181818
0.28420705729514933,0.39694658248424824,0.48719495058954515,0.2934027777777777,0.438628404864876,0.3717639561497017,0.6666666666666666,0.1818181818181818
0.5011252698546127,0.572412284589064,0.5784593456631822,0.41468253968253965,0.6105050148896533,0.5565857055304733,0.8333333333333333,0.1818181818181818
0.4337915289532506,0.5192639088228261,0.5612866281891544,0.39558531746031744,0.5605938852015484,0.5048721310141073,1.0,0.1818181818181818
0.39265899929312414,0.48734160620473244,0.5791907983372325,0.41790674603174605,0.5255780867119679,0.4680854231878184,0.0,0.1818181818181818
0.3976491603461781,0.48959969909283296,0.4976233758567182,0.3000992063492063,0.5251856232556389,0.4659882600991298,0.16666666666666666,0.1818181818181818
0.45300852071910275,0.5373999601240961,0.5919718142458406,0.435515873015873,0.5725352946821897,0.5203171203496251,0.3333333333333333,0.1818181818181818
0.3769238484611122,0.47172511117860627,0.5100700134000463,0.32415674603174593,0.5130886460361297,0.4516041885614193,0.5,0.1818181818181818
0.35907427927325525,0.4594601013863975,0.5081682364475157,0.31299603174603174,0.4983533593459373,0.43825636231459014,0.6666666666666666,0.1818181818181818
0.33632768469518365,0.4397315003640462,0.4276905291752804,0.203125,0.47573448162994253,0.4123502300425557,0.8333333333333333,0.1818181818181818
0.54304396003286,0.6074721478516761,0.5854006822638629,0.4285714285714285,0.6416969061288801,0.5919414079550688,1.0,0.1818181818181818
0.3189480241593226,0.4200232731121139,0.4245408043951866,0.20167233560090703,0.4624966743254009,0.390367026371715,0.0,0.2727272727272727
0.8381997536610886,0.010582947825073123,0.0013292559254428835,0.35872694113017267,0.0003772601858589358,0.036022377927094715,1.0,0.2727272727272727
0.6066995586802437,0.0014688147748360345,0.00018448836516071158,0.2850647380206628,0.00029987641457432336,0.0377339264666829,0.0,0.2727272727272727
0.453933668303307,0.01679302488199097,0.0021092637136139363,0.29929171152664813,0.0001230130375578487,0.03416582867036673,0.16666666666666666,0.2727272727272727
0.612529851173987,0.006708888489726984,0.0008426602800570386,0.2390929189054577,0.00039767841227057927,0.012155008625425415,0.3333333333333333,0.2727272727272727
0.6170509905813575,0.014217738605466115,0.0017857985884555073,0.2519124661506593,0.0004780728877382457,0.03774132922640054,0.5,0.2727272727272727
0.6132844888523774,0.009841500952421249,0.0012361275584543783,0.3095932726628603,0.00024304289378118834,0.019736249910883255,0.6666666666666666,0.2727272727272727
0.5205352196091169,0.004302470046282751,0.0005404055559559886,0.2392904212169138,0.0005316564241953955,0.030743083544513064,0.8333333333333333,0.2727272727272727
0.394011138070038,0.004778432555679384,0.000600188141712029,0.2966308077488786,0.00012803115518244482,0.04174203052317681,1.0,0.2727272727272727
0.2719279559826528,0.011728678359012978,0.0014731637596657994,0.29876595900270586,0.0005224830484587993,0.005225507404580124,0.0,0.2727272727272727
0.24211355864203427,0.0160754480823564,0.002019133512781353,0.3325759995581886,0.00024262501802329228,0.016400147300950838,0.16666666666666666,0.2727272727272727
0.22785472747072194,0.00531096510881475,0.0006670761263687548,0.321871927367934,0.00038094823902043613,0.020711901359107707,0.3333333333333333,0.2727272727272727
0.5116558087996483,0.013933581232903287,0.0017501074107722416,0.4495020825770145,0.00057895106548315,0.03831005759251692,0.5,0.2727272727272727
0.26694257111743686,0.009603771455456246,0.001206267887244,0.322753288286705,0.00047792614865886673,0.03316693211663031,0.6666666666666666,0.2727272727272727
0.40869218424622195,0.013966383354651501,0.0017542274740496595,0.3743048064523532,9.763694991969185e-05,0.03401946465131343,0.8333333333333333,0.2727272727272727
0.27062310146533447,0.002766654600035258,0.0003475016679225914,0.259018158291929,0.00021823269835060744,0.024703293134380425,1.0,0.2727272727272727
0.522021569264276,0.003925154978672636,0.0004930134401041689,0.25335374487152384,0.0004688427816603759,0.042999266073708894,0.0,0.2727272727272727
0.4258162505014997,0.012222707421683868,0.001535215568835682,0.22745393159871619,0.00024182415603828588,0.004886002176970078,0.16666666666666666,0.2727272727272727
0.4973196033853618,0.016079274513274067,0.002019614126127906,0.3949100553826522,7.90715473295324e-05,0.034389194967315226,0.3333333333333333,0.2727272727272727
0.5267681447375963,0.004862530091716798,0.0006107510916519348,0.2994361918827996,0.00031158791629262326,0.029813089218023628,0.5,0.2727272727272727
0.41396031943144257,0.0038907940666670984,0.0004886975872206495,0.21778712763834362,0.000331271319455647,0.026431873281371962,0.6666666666666666,0.2727272727272727
0.2956307433658751,1.0326338397453894e-05,1.2970248677241294e-06,0.26422716063637874,0.00043540099279324633,0.027395355549093905,0.8333333333333333,0.2727272727272727
0.29746241140171564,0.002509732241422216,0.0003152313049566112,0.3107002995922401,0.0004671246149409549,0.026863884381148465,1.0,0.2727272727272727
0.2574212406625528,0.007372283993458947,0.0009259851172218466,0.23141164558202154,2.031496731027334e-05,0.01095446704651358,0.0,0.2727272727272727
0.39281588733155554,0.015890420752989416,0.0019958934214575315,0.3113052772482535,0.0003538573187747574,0.04824625488848576,0.16666666666666666,0.2727272727272727
0.3102329824427335,0.015288463576946139,0.0019202854569901392,0.3363393826651643,0.0001768431317634789,0.04510063985976427,0.3333333333333333,0.2727272727272727
0.3431241999885371,0.00684149619118625,0.000859316279485333,0.3645336266576438,0.0004986525213317491,0.04962395548225791,0.5,0.2727272727272727
0.3159806468868807,0.013257637867914951,0.0016652065175593103,0.2840020227353851,8.173403934676605e-05,0.019664198477838027,0.6666666666666666,0.2727272727272727
0.16177951206465047,0.010838551137526034,0.0013613606115149331,0.21093875613107027,0.00040846142896083315,0.01709788485060508,0.8333333333333333,0.2727272727272727
0.6294939151366945,0.009940999521743918,0.0012486249330074216,0.23976673020011763,4.976616826142489e-05,0.009098940930443,1.0,0.2727272727272727
0.2745023212272892,0.0007051865029307838,8.857393545324502e-05,0.39957707730785963,0.00015177557128611937,0.006003412268077185,0.0,0.2727272727272727
0.561218787612479,0.007336907387281412,0.0009215416895341343,0.3527861559035096,0.0004470539984890679,0.04242389313115129,0.16666666666666666,0.36363636363636365
0.3072755669334964,0.0032027294680277082,0.00040227422390575265,0.20794476335178536,2.5206877708386713e-05,0.00942471942439721,0.3333333333333333,0.36363636363636365
0.3239430296314693,0.01224065489724245,0.0015374698356644826,0.2038649222548291,0.0001382802794125755,0.019808338287000474,0.5,0.36363636363636365
0.30515923810251605,0.0005722105977818831,7.187168833061239e-05,0.2248811313737592,0.0003315094519349296,0.047846453366910305,0.6666666666666666,0.36363636363636365
0.2952902283896684,0.0073926270693863635,0.0009285402799860615,0.26348176530559553,0.00033111420893470935,0.024338793947042317,0.8333333333333333,0.36363636363636365
0.2808541734329328,0.004617445591098911,0.0005799676057966332,0.3376462988285619,0.00035718409837565113,0.029953429720930527,1.0,0.36363636363636365
0.12391723821714457,0.005960643205889342,0.0007486780084191257,0.3907256722389528,0.0002862675832148555,0.03828839903978211,0.0,0.36363636363636365
0.04907389717822819,0.0017551094436757467,0.00022044799486580034,0.2443337555817231,0.0001832186374367778,0.018315311255164543,0.16666666666666666,0.36363636363636365
0.4045794088989932,0.0004863160348929779,6.108302542017982e-05,0.3799779683237199,0.0002783668435311756,0.045784081031363874,0.3333333333333333,0.36363636363636365
0.4313508969680759,0.010498720281021237,0.0013186766460334901,0.3699020727795467,0.00044096041663722126,0.03991521428676466,0.5,0.36363636363636365
0.33069035019009224,0.006256536234872545,0.0007858432263314098,0.3550104907455871,0.0002531924593116232,0.01482264645366256,0.6666666666666666,0.36363636363636365
0.18137668838240067,0.01577771821490158,0.0019817375814173135,0.3662857188245927,0.0002108537030153599,0.036512810907331314,0.8333333333333333,0.36363636363636365
0.15100252182717838,0.005307305551600056,0.000666616472953417,0.31325369584769414,0.00022781524934147664,0.03215894603657475,1.0,0.36363636363636365
0.111478134612078,0.0029065454154706405,0.00036507245239645724,0.2068295175783148,2.749080385392984e-05,0.0014481694691997893,0.0,0.36363636363636365
0.17824780772978238,0.0022932610134240583,0.0002880417480145723,0.2903324601553995,0.00033340248333061577,0.03360412673394868,0.16666666666666666,0.36363636363636365
0.2966141604417018,0.010916447872592584,0.0013711447187761015,0.21592182686933004,0.0006184032850208687,0.04083748434718952,0.3333333333333333,0.36363636363636365
0.2621807118430353,0.0017954816840731677,0.00022551889199755489,0.36485828514707674,0.000149558549164981,0.020423733070793357,0.5,0.36363636363636365
0.2749899700055403,0.004956342056904907,0.0006225342084795818,0.214393848898215,1.1144194699134243e-05,0.004560375698153374,0.6666666666666666,0.36363636363636365
0.2781675677741054,0.014001660841005327,0.0017586584519346153,0.3184842500038335,6.0028205206155184e-05,0.023276678954444616,0.8333333333333333,0.36363636363636365
0.2164138471237797,0.0016288391345251549,0.00020458799447457907,0.28875825153041723,0.0004446900307429995,0.050319096059734184,1.0,0.36363636363636365
0.33868671755239527,0.0009866836687105057,0.00012393098169338236,0.23786125090256027,0.00027168585585471807,0.011065139816826317,0.0,0.36363636363636365
0.2687761496284126,0.009058752747713159,0.001137811597113918,0.2152886843464764,0.00010251923576705011,0.03558591743640675,0.16666666666666666,0.36363636363636365
0.37194897120913967,0.011963387386809514,0.001502644049194802,0.26619529070201264,0.0002809562197206971,0.021168987928330815,0.3333333333333333,0.36363636363636365
0.3849850982939456,0.01706393426237178,0.002143290896312134,0.34956976515289473,0.00042012041462005634,0.03457751984241282,0.5,0.36363636363636365
0.40835355252851374,0.0013124710381696852,0.0001648510352026773,0.1861596826528289,6.006583745435433e-05,0.019392749164886883,0.6666666666666666,0.36363636363636365
0.38459488374758805,0.0017591622016391237,0.00022095703569508917,0.4130084572662214,0.00041849472272821554,0.016570744354176117,0.8333333333333333,0.36363636363636365
0.20376602411019618,0.0030578263114461185,0.00038407387153841736,0.23798027869002802,0.0002690173232074136,0.048196531216664715,1.0,0.36363636363636365
0.3416345070018913,0.00873433317308897,0.0010970633435056767,0.2992041110970921,0.00046592700009478083,0.030991651686765057,0.0,0.36363636363636365
0.17911325296601266,0.01025230414554991,0.0012877259020995582,0.3498562713754272,0.00023523382922937793,0.017654965226197986,0.16666666666666666,0.36363636363636365
0.2632873545650803,0.0006527970325726079,8.199363145331134e-05,0.3358819535527381,0.00047322058032726617,0.003022513232050744,0.3333333333333333,0.36363636363636365
0.23752746308006795,0.014818173100670469,0.0018612152987883086,0.23782441474829874,0.0005809038424758144,0.02630854429302469,0.5,0.36363636363636365
0.23409768259366104,0.014070969553849254,0.0017673638730285697,0.40097508649113955,0.0004752641316962895,0.024686770104725184,0.6666666666666666,0.4545454545454545
0.2558436658196893,0.0005827686926325251,7.319782263398144e-05,0.37625052340691323,0.00024341197452411702,0.0301278234763193,0.8333333333333333,0.4545454545454545
0.20937135815677355,0.011628515874702025,0.0014605829950264824,0.3186191874308687,0.00032864988490438857,0.047810305887175594,1.0,0.4545454545454545
0.34259595361366363,0.00843098187229268,0.001058961340099883,0.29911849768085175,0.00036863961734683514,0.035222523747523174,0.0,0.4545454545454545
0.22756958905679842,0.012653097397839437,0.001589274082164133,0.26291683015345246,0.0002722417807782631,0.03915640699123425,0.16666666666666666,0.4545454545454545
0.3562252832279387,0.0009152858545607503,0.0001149631620375605,0.2818407015408856,0.00027595094017071804,0.0511697419707028,0.3333333333333333,0.4545454545454545
0.32487868482891696,0.016350032869624193,0.0020536223396701563,0.4352936419605947,0.0004388895984552474,0.05213551545536062,0.5,0.4545454545454545
0.28566522744206485,0.010854459695647446,0.0013633587830544393,0.35051538650840475,0.00038783730714028676,0.034510282181824406,0.6666666666666666,0.4545454545454545
0.47710582121773676,0.013403672400526603,0.0016835489747840755,0.3286615531727185,0.00033698468654633023,0.012515392406747691,0.8333333333333333,0.4545454545454545
0.10520986569359797,0.015130704842083918,0.0019004703982208656,0.37995237787728964,0.00040911955262743134,0.02460829995245227,1.0,0.4545454545454545
0.07287602926847903,0.007142936997099586,0.0008971783179318677,0.32188667124029346,0.00045068979049028217,0.036635036594730955,0.0,0.4545454545454545
0.0015852167434040887,0.014389172256572394,0.0018073312653920258,0.41721439279929284,0.00044621181340083796,0.033118061744415186,0.16666666666666666,0.4545454545454545
0.07597481993771849,0.0027070137675338085,0.0003400105670203395,0.35682379139876075,0.00037994893500659923,0.04421265562448891,0.3333333333333333,0.4545454545454545
0.13754656783141966,0.0025171259162048362,0.0003161599768331091,0.2891637668874034,0.0003127571878665694,0.05545044939076181,0.5,0.4545454545454545
0.19451693636207323,0.008608044190615859,0.0010812009976786646,0.3411700936091373,0.00038257218251279207,0.027200036566862443,0.6666666666666666,0.4545454545454545
0.0,0.0031481671399859745,0.0003954210012447083,0.19330913282475537,0.00010938660317454845,0.027646823562206754,0.8333333333333333,0.4545454545454545
0.10266129186328637,0.013976375854885308,0.00175548256765546,0.21258926854745908,0.00041720785779199884,0.0209278860024585,1.0,0.4545454545454545
0.06641814569283377,0.011549662949353438,0.001450678786861552,0.22142188440337196,0.0002751746224741527,0.006037021366938122,0.0,0.4545454545454545
0.33124008941023625,0.012161822333248556,0.0015275681849581954,0.3407149266628292,0.0005258329044333129,0.015126665370806577,0.16666666666666666,0.4545454545454545
0.2406625527768756,0.0023825519596785694,0.00029925700876791504,0.23408133135149545,0.00013410440917846315,0.029701098731064537,0.3333333333333333,0.4545454545454545
0.14120417247769523,0.004827497694094997,0.0006063508977843125,0.3078347392901878,9.455282473883378e-05,0.022197167707674534,0.5,0.4545454545454545
0.21534684676078936,0.014361445156594425,0.0018038486429176196,0.3460050654889364,7.125772384233343e-05,0.01315772355989571,0.6666666666666666,0.4545454545454545
0.25332231626005386,0.010860666948285393,0.0013641384360855314,0.46284096677573383,0.00029118758100713654,0.02732685185274615,0.8333333333333333,0.4545454545454545
0.23601322507467104,0.011111700871062925,0.0013956691905458937,0.31687267205747927,0.0002834377278335494,0.029325565662593853,1.0,0.4545454545454545
0.19123521769864166,0.010975841904056885,0.0013786048205893997,0.2725492854767063,0.0003331785739866392,0.04110184183791356,0.0,0.4545454545454545
0.16467006094415682,0.0027106906204528228,0.00034047239283771687,0.1849052646319922,0.0003983487292533842,0.034218659634206186,0.16666666666666666,0.4545454545454545
0.5034063771660011,0.003434799428644761,0.00043142303720110527,0.4008451613590065,0.0002261587048225295,0.026488106434727696,0.3333333333333333,0.4545454545454545
0.22698880461570792,0.005532220963127464,0.0006948666494106708,0.31126531117837697,0.0003390910828481933,0.01752871464844359,0.5,0.4545454545454545
0.3344501652560991,0.013816591677481754,0.0017354131060917845,0.275318980114737,0.00042840999335287244,0.027905697940418847,0.6666666666666666,0.4545454545454545
0.1439452266778748,0.010698241103105209,0.001343737171643945,0.3690644794608914,0.00026845916806149134,0.009313172451896626,0.8333333333333333,0.4545454545454545
0.4323706130714708,0.013276776404466784,0.001667610385889414,0.3288612584697608,0.000204993548128377,0.04801972971705305,1.0,0.5454545454545454
0.10583029249374315,0.007094816480596823,0.0008911342097349881,0.35619101866220293,0.00012223284640296844,0.02023200812361449,0.0,0.5454545454545454
0.2734888141680836,0.008731837230669913,0.0010967498442515048,0.3822357437960273,0.0003626325032218443,0.0033134508880675317,0.16666666666666666,0.5454545454545454
0.22719322545517068,0.002275066520860222,0.0002857564549704544,0.31299939739372895,0.00023442035590080074,0.02434732680382269,0.3333333333333333,0.5454545454545454
0.21677248838005603,0.004226888889345186,0.0005309122935520045,0.34720418872199044,0.00035721784848684063,0.02299578476788651,0.5,0.5454545454545454
0.20334954053072996,0.005721801715789919,0.000718678666912019,0.24603774325732286,0.00036995482074043506,0.04557298840615982,0.6666666666666666,0.5454545454545454
0.29895401486349654,0.013734285221211014,0.0017250751221473785,0.41110932648483567,0.0004656769176588655,0.034306730426838974,0.8333333333333333,0.5454545454545454
0.11639474237242803,0.014078856778395266,0.0017683545365125425,0.2719429450316191,0.0003810144876283618,0.0218339874546241,1.0,0.5454545454545454
0.13658941978870143,0.009934397099344246,0.0012477956452473281,0.35392383504478087,0.00039668971238450705,0.04404389863347187,0.0,0.5454545454545454
0.3249885371491889,0.012092077231676442,0.0015188079518863003,0.2933989632011903,4.7405418101480884e-05,0.03616694291270735,0.16666666666666666,0.5454545454545454
0.15032955696081612,0.013195879718797612,0.0016574494741517908,0.28306768749251987,0.0005960378999276656,0.04538618801202475,0.3333333333333333,0.5454545454545454
0.17445551458647762,0.008781906818460632,0.0011030387627414574,0.3504908762748328,0.0002406955695703919,0.033992413003227986,0.5,0.5454545454545454
0.24715673538008898,0.0004849935740326092,6.091691962774228e-05,0.32621453580218807,0.0005079026358733143,0.03405221447049249,0.6666666666666666,0.5454545454545454
0.27052996580249505,0.006755976882434615,0.0008485747498305652,0.43274862201032416,0.0004922296560503096,0.046525557777229345,0.8333333333333333,0.5454545454545454
0.40375312840303373,0.011443107239875447,0.0014372950103793683,0.2693846680641495,6.840265859189604e-05,0.023207265412555675,1.0,0.5454545454545454
0.13273455858471994,0.017049095966777235,0.002141427153556472,0.24657342634877355,0.00019055612230935528,0.03221912704719841,0.0,0.5454545454545454
0.19755936801482527,0.0037051155616989045,0.00046537570592292653,0.22104425665635596,0.0004268193686115323,0.02918281226665491,0.16666666666666666,0.5454545454545454
0.1315949601665934,0.01644676159522228,0.002065771811989879,0.2761722867221329,1.0271961517419569e-05,0.01274791407724006,0.3333333333333333,0.5454545454545454
0.2124711040635806,0.015504596652533072,0.0019474325407853998,0.25373551580596854,0.00010898830612687989,0.012867150166082572,0.5,0.5454545454545454
0.260573047016793,0.006113129313999197,0.0007678308064960979,0.44139277596699,0.0004913585758877668,0.03437033700295243,0.6666666666666666,0.5454545454545454
0.2683138146457024,0.006161483110665028,0.0007739042155120082,0.357628079311895,0.0002802332741047688,0.014798655215998838,0.8333333333333333,0.5454545454545454
0.2628498557591273,0.010377399604553,0.0013034383371294178,0.327950833790018,0.0002962593530511184,0.02494896376768875,1.0,0.5454545454545454
0.15589190531685226,0.013725028645049604,0.001723912463225191,0.3196712206531279,0.00045973918694716697,0.023256937022902588,0.0,0.5454545454545454
0.20452066178858674,0.006909045093317599,0.0008678006620883097,0.24237485598760766,4.8099001767552265e-05,0.0265511389839964,0.16666666666666666,0.5454545454545454
0.14477867145559098,0.016563508201815604,0.0020804356014325386,0.28195042483989663,0.00024720462580339543,0.02313681243574904,0.3333333333333333,0.5454545454545454
0.26564583611944287,0.008472692547645377,0.0010642003494272688,0.3867313555062043,0.0005424260130300713,0.0516618509905495,0.5,0.5454545454545454
0.16391303517184724,0.004886501594986534,0.0006137619978086846,0.29988908333163256,0.0003126758206893859,0.02991193237819574,0.6666666666666666,0.5454545454545454
0.1582479987772959,0.00795981246452477,0.000999780784973355,0.21289780178621054,3.7839723836044503e-06,0.005251367023866568,0.8333333333333333,0.5454545454545454
0.1705791605372256,0.015309566652805195,0.0019229360784516064,0.24272673110981102,0.00045158482305668844,0.028425496455435115,1.0,0.5454545454545454
0.16641910093040135,0.009288027572757158,0.001166609331429736,0.2542455579252788,6.036664846127194e-05,0.009910086566686405,0.0,0.5454545454545454
0.19716772061211624,0.016635756468253243,0.0020895102409235955,0.3965730710701022,9.454987968527382e-05,0.019636989788179363,0.16666666666666666,0.5454545454545454
0.17218204917562996,0.01661557399146605,0.002086975249983177,0.35794262901536356,0.0002709787854550114,0.033973801185961286,0.3333333333333333,0.6363636363636364
0.23136065023633212,0.016912807943975684,0.0021243088926644884,0.38152106185433954,0.0003475138959759085,0.02639923569518708,0.5,0.6363636363636364
0.31986846378694384,0.015480352594914738,0.0019443874008320877,0.3715970625953695,0.0003907257700644614,0.01015930380372937,0.6666666666666666,0.6363636363636364
0.17166048946372964,0.0154738372981481,0.0019435690563616975,0.328638684007199,0.00032980300123391514,0.0077491642873100675,0.8333333333333333,0.6363636363636364
0.45849397245094853,0.015248204019130164,0.0019152287131917996,0.37227182626330624,0.00017545266266222347,0.03737204136057144,1.0,0.6363636363636364
0.47974562023575257,0.011279367116358449,0.0014167286678994353,0.35304625063506834,0.00044172280555214286,0.030363602201701687,0.0,0.6363636363636364
0.151679307643811,0.007131310017233557,0.0008957179278649991,0.3465446363964254,0.0003849263110502414,0.03152090673944176,0.16666666666666666,0.6363636363636364
0.26385436117671884,0.012736878141138039,0.001599797241808162,0.33316268924243697,0.00020376244870131733,0.037602336175105125,0.3333333333333333,0.6363636363636364
0.2039393997287125,0.010685372808323226,0.001342120868004163,0.35204244696964115,8.819805077402241e-05,0.03129086768879631,0.5,0.6363636363636364
0.3370063809869514,0.011444528223031145,0.00143747349092287,0.4086276006353532,0.0005570859926130151,0.05142269094572903,0.6666666666666666,0.6363636363636364
0.20133160116921078,0.015998316874417773,0.0020094455584529682,0.38289237464624937,0.0003879875735422313,0.04984235641625605,0.8333333333333333,0.6363636363636364
0.2617427354182985,0.00814901150738423,0.0010235448583644398,0.3510794692172602,0.0002984482727366991,0.02050598119374479,1.0,0.6363636363636364
0.26671809028905485,0.015948256230781346,0.0020031577633806393,0.3451440614906357,0.00028441172601022225,0.026258373372026758,0.0,0.6363636363636364
0.15992561492520124,0.00963995619764553,0.0012108128196920056,0.3350492402749171,0.0003366056230128284,0.02885598672474267,0.16666666666666666,0.6363636363636364
0.42528179508243696,0.002188760446260686,0.00027491610472405673,0.29282003568387427,0.00039620503649121105,0.02953158613634184,0.3333333333333333,0.6363636363636364
0.5529182507689663,0.007507226357751799,0.0009429343586141725,0.36126961354485165,0.0004732648891594487,0.045046864633791636,0.5,0.6363636363636364
0.4735867260187609,0.005314856577430804,0.0006675649086817798,0.3271442689254548,0.00022107810285923652,0.019252059915344386,0.6666666666666666,0.6363636363636364
0.5062878512886155,0.009781849049580897,0.0012286350670781465,0.38026661638680626,6.528025226874715e-05,0.04284650485962961,0.8333333333333333,0.6363636363636364
0.34600233077966486,0.01573089127324727,0.0019758559508269323,0.3206208147741817,0.000158500786773298,0.021778262410354673,1.0,0.6363636363636364
0.29305112431461705,0.0028238806726598453,0.00035468946638700805,0.3702032315907019,0.0005192456110557496,0.034949822400911115,0.0,0.6363636363636364
0.1764701106165103,0.012506728145187607,0.0015708895829106137,0.23810941802500174,0.0003578413569836304,0.03185782476666103,0.16666666666666666,0.6363636363636364
0.18306984697094164,0.005161988761700181,0.0006483641667686408,0.1950479928528197,1.3311838275262364e-05,0.01963315338107728,0.3333333333333333,0.6363636363636364
0.15872896089257393,0.01319371173238637,0.001657177167339827,0.24282402818923765,0.0002451648991754528,0.018259954658144298,0.5,0.6363636363636364
0.2785071547293812,0.00966801316374339,0.0012143368745254962,0.3776790512034871,0.00048564004615082716,0.04505131731898475,0.6666666666666666,0.6363636363636364
0.16908230326882295,0.0007045539860521255,8.849448908132725e-05,0.35961111910494004,0.0003841556609128203,0.010580904551205889,0.8333333333333333,0.6363636363636364
0.17064125097911848,0.007940486350949592,0.0009973533563012865,0.23967386439240057,3.742290768635843e-05,0.027616996335262975,1.0,0.6363636363636364
0.3388031828515751,0.0016955580977681892,0.00021296813379834047,0.3462463686674917,0.00024019930195244045,0.00956819512727003,0.0,0.6363636363636364
0.19601713696196243,0.015080274295978219,0.0018941361420814285,0.3818334025375981,0.00045341758377464366,0.0013677855367147246,0.16666666666666666,0.6363636363636364
